Gene,FT 15d,FT 25d,FT 55d,FT 85d,FT 115d,FS 145d
Pbr032256.1,4314600000.0,5237000000.0,4952200000.0,3367800000.0,3551800000.0,2961500000.0
Pbr032257.1,,,,,,
Pbr032260.3,5450500000.0,3124400000.0,3179200000.0,3392800000.0,4734600000.0,3875200000.0
Pbr032261.1,124150000.0,222680000.0,102980000.0,211700000.0,256990000.0,170050000.0
Pbr032262.1,4185800000.0,4503100000.0,3745900000.0,2166100000.0,1582600000.0,1537700000.0
Pbr032263.1,,193630000.0,309870000.0,384350000.0,195660000.0,401390000.0
Pbr032264.1,1420100000.0,782490000.0,597310000.0,878880000.0,1266900000.0,1552900000.0
Pbr032266.1,163910000.0,135910000.0,141380000.0,212580000.0,215540000.0,185280000.0
Pbr032268.1,14444000000.0,18371000000.0,20389000000.0,28166000000.0,22210000000.0,20250000000.0
Pbr032269.1,488870000.0,498230000.0,516070000.0,554460000.0,555810000.0,563180000.0
Pbr032271.1,,,,,,
Pbr032272.1,6208800000.0,3608400000.0,4648000000.0,5687600000.0,3062700000.0,3807200000.0
Pbr032273.1,,116760000.0,330210000.0,,,
Pbr032274.1,,,,,,
Pbr032275.1,1503100000.0,1985900000.0,2159100000.0,2413300000.0,1922000000.0,2300200000.0
Pbr032277.1,,,,,,
Pbr032279.2,,520010000.0,34893000.0,,,
Pbr032282.1,,23390000.0,,,35186000.0,12245000.0
Pbr032284.1,,211130000.0,,,,
Pbr032285.1,,91341000.0,109670000.0,,,
Pbr032286.1,,75183000.0,119130000.0,113740000.0,,
Pbr032287.2,939910000.0,376470000.0,780980000.0,1558200000.0,2835500000.0,3640300000.0
Pbr032289.1,,,,,,
Pbr032292.1,13460000000.0,11038000000.0,11269000000.0,8769100000.0,8389400000.0,8286800000.0
Pbr032295.1,108130000.0,205080000.0,213590000.0,261420000.0,633710000.0,570890000.0
Pbr032298.1,460160000.0,943580000.0,,,,
Pbr032300.1,82149000.0,277930000.0,30846000.0,,,
Pbr032305.1,,146930000.0,151010000.0,123700000.0,242300000.0,345280000.0
Pbr032307.1,26762000000.0,38074000000.0,44830000000.0,35417000000.0,32588000000.0,27451000000.0
Pbr032308.1,,,,,,
Pbr032309.1,12738000000.0,19017000000.0,13444000000.0,8515400000.0,6899800000.0,6874100000.0
Pbr032314.1,25228000000.0,10253000000.0,7752700000.0,6418600000.0,10765000000.0,7240700000.0
Pbr032315.1,1138900000.0,1136200000.0,5517500000.0,3668900000.0,7852900000.0,15423000000.0
Pbr032316.2,,116820000.0,136280000.0,139410000.0,223800000.0,320180000.0
Pbr032319.1,,,,,,
Pbr032323.1,,,,,,
Pbr032325.1,777420000.0,384880000.0,312040000.0,151780000.0,144560000.0,
Pbr032327.1,20566000.0,189930000.0,62057000.0,,,
Pbr032332.1,131650000.0,155580000.0,116500000.0,84745000.0,36067000.0,38413000.0
Pbr032334.1,,,,,,764390000.0
Pbr032338.2,17980000000.0,20294000000.0,21027000000.0,27319000000.0,30306000000.0,31356000000.0
Pbr032342.1,2545100000.0,3664500000.0,3244500000.0,2801300000.0,2826000000.0,2774900000.0
Pbr032344.1,,,,,,
Pbr032346.2,,,,,,
Pbr032347.1,,93521000.0,,,,
Pbr032348.1,,,,,,
Pbr032351.1,240040000.0,242890000.0,273700000.0,216920000.0,202450000.0,228310000.0
Pbr032352.1,29989000000.0,30160000000.0,13295000000.0,2916800000.0,1325400000.0,1581500000.0
Pbr032353.1,,119690000.0,,190170000.0,945700000.0,709880000.0
Pbr032354.1,,,,,,
Pbr032359.1,,217790000.0,179950000.0,202520000.0,174870000.0,232290000.0
Pbr032360.1,365630000.0,206610000.0,127070000.0,82024000.0,85330000.0,237750000.0
Pbr032362.1,89433000000.0,72168000000.0,100350000000.0,122130000000.0,167690000000.0,177720000000.0
Pbr032364.1,217080000.0,221390000.0,278230000.0,307750000.0,341310000.0,232380000.0
Pbr032368.1,663400000.0,1317600000.0,586140000.0,735880000.0,720260000.0,788250000.0
Pbr032370.1,,,,,,
Pbr032371.1,,,,,,
Pbr032372.1,2763200000.0,707260000.0,1124200000.0,1731400000.0,248530000.0,671280000.0
Pbr032373.1,7105000000.0,3383000000.0,2261200000.0,2417500000.0,445170000.0,472000000.0
Pbr032376.1,197290000.0,64213000.0,,,,
Pbr032377.1,287870000000.0,199060000000.0,219420000000.0,227860000000.0,174960000000.0,190270000000.0
Pbr032379.1,640540000.0,313030000.0,106230000.0,40989000.0,21841000.0,27819000.0
Pbr032381.1,80649000.0,35714000.0,,97131000.0,,73930000.0
Pbr032383.2,3368400000.0,1804900000.0,992610000.0,739570000.0,129450000.0,227400000.0
Pbr032391.1,365750000.0,224600000.0,423940000.0,513120000.0,775130000.0,664130000.0
Pbr032392.1,217030000.0,283540000.0,189970000.0,161250000.0,,115980000.0
Pbr032393.1,,,,,,43998000.0
Pbr032394.1,,,,,,
Pbr032396.1,,,,,,
Pbr032397.1,1061100000.0,678450000.0,716100000.0,463570000.0,178280000.0,112940000.0
Pbr032398.2,7694500000.0,4262600000.0,3275700000.0,3004500000.0,2574200000.0,1748000000.0
Pbr032401.1,,,,,,
Pbr032405.1,,,,,,
Pbr032407.1,209310000.0,596190000.0,443890000.0,358650000.0,516530000.0,334180000.0
Pbr032409.2,,,,,289930000.0,
Pbr032410.1,,,,148730000.0,,
Pbr032411.1,,,133870000.0,322650000.0,147790000.0,
Pbr032414.1,,,,,,
Pbr032415.1,,,,,,
Pbr032417.1,4120400000.0,5388400000.0,5762000000.0,6815200000.0,4116900000.0,4647500000.0
Pbr032418.2,883500000.0,1305500000.0,1776200000.0,1121900000.0,980310000.0,1178100000.0
Pbr032424.1,,,,,,
Pbr032425.1,,,,,,
Pbr032426.1,,95156000.0,422760000.0,627200000.0,,137450000.0
Pbr032427.1,,,,3218000000.0,,
Pbr032428.1,,,,,,
Pbr032431.1,77086000.0,89659000.0,92927000.0,,,
Pbr032432.1,,,255320000.0,355680000.0,,
Pbr032435.1,,,,,,
Pbr032438.1,,58730000.0,,425050000.0,,
Pbr032442.2,,,,,,
Pbr032446.1,,,,,,
Pbr032449.2,9969200000.0,8046700000.0,9510000000.0,13654000000.0,9376500000.0,9850800000.0
Pbr032450.1,218670000.0,,,,,
Pbr032451.1,4020000000.0,2653800000.0,3976100000.0,5018900000.0,3944400000.0,3441400000.0
Pbr032456.1,41893000000.0,57953000000.0,73492000000.0,121660000000.0,149620000000.0,141220000000.0
Pbr032458.1,,,,,,
Pbr032464.1,2674100000.0,1597300000.0,1637800000.0,2305800000.0,1902900000.0,1725200000.0
Pbr032474.1,39546000.0,,,,94804000.0,109250000.0
Pbr032477.1,,,,,,
Pbr032482.1,12540000000.0,18291000000.0,17923000000.0,20146000000.0,14776000000.0,12017000000.0
Pbr032483.1,,,,,,
Pbr032484.1,9117200000.0,11460000000.0,9572300000.0,12945000000.0,24105000000.0,25498000000.0
Pbr032485.1,933530000.0,445980000.0,38358000.0,,,
Pbr032486.1,,59217000.0,66683000.0,50436000.0,,
Pbr032488.1,30733000000.0,19494000000.0,20537000000.0,24233000000.0,32603000000.0,28968000000.0
Pbr032491.3,5939300000.0,5621500000.0,10297000000.0,9825700000.0,11170000000.0,14090000000.0
Pbr032492.1,54329000.0,28400000.0,66902000.0,39964000.0,,37733000.0
Pbr032495.2,1973700000.0,928270000.0,670170000.0,603320000.0,415380000.0,527470000.0
Pbr032496.1,,11401000.0,,,,
Pbr032497.1,,,,,,
Pbr032498.1,1384600000.0,1844300000.0,2336600000.0,3758700000.0,3051000000.0,2211100000.0
Pbr032500.1,,40008000.0,,33341000.0,40305000.0,
Pbr032501.1,,,,,,
Pbr032503.1,,,,,45098000.0,69563000.0
Pbr032504.1,,249130000.0,,,249880000.0,51781000.0
Pbr032505.1,145550000.0,419500000.0,677940000.0,1115000000.0,433540000.0,314490000.0
Pbr032509.1,4379000000.0,1842700000.0,1814200000.0,2116200000.0,1018100000.0,1395500000.0
Pbr032514.1,,,40458000.0,,,
Pbr032519.1,,128070000.0,143800000.0,115450000.0,90688000.0,139090000.0
Pbr032520.1,2231900000.0,3393400000.0,2575800000.0,2850200000.0,2769800000.0,2638900000.0
Pbr032521.1,847520000.0,1117900000.0,646770000.0,260570000.0,358470000.0,318750000.0
Pbr032522.2,1901300000.0,464490000.0,165780000.0,45161000.0,,62631000.0
Pbr032524.1,253650000.0,162100000.0,143110000.0,84957000.0,152030000.0,139160000.0
Pbr032526.1,10278000000.0,24412000000.0,20088000000.0,26279000000.0,15093000000.0,10834000000.0
Pbr032530.1,70688000.0,,,,,
Pbr032531.1,,,,,,
Pbr032532.1,,,,,,
Pbr032545.1,740850000.0,2131600000.0,931940000.0,7526500000.0,5563300000.0,27338000000.0
Pbr032546.1,,,,,,
Pbr032550.1,,,,,,
Pbr032551.1,1825900000.0,2931000000.0,3970100000.0,5388500000.0,11868000000.0,8174500000.0
Pbr032552.1,132800000.0,248820000.0,364690000.0,386350000.0,933060000.0,564450000.0
Pbr032553.1,,,,,,
Pbr032554.1,,,126500000.0,,364690000.0,427990000.0
Pbr032562.2,123410000.0,316420000.0,208890000.0,86758000.0,49953000.0,
Pbr032563.1,688050000.0,1400400000.0,270680000.0,87291000.0,54642000.0,97979000.0
Pbr032564.1,,506060000.0,10436000.0,,16951000.0,21725000.0
Pbr032569.1,638430000.0,247940000.0,469100000.0,454240000.0,167710000.0,163770000.0
Pbr032570.1,317630000.0,276790000.0,281240000.0,337680000.0,288660000.0,268660000.0
Pbr032571.1,409510000.0,432680000.0,379700000.0,698690000.0,257720000.0,107180000.0
Pbr032572.1,1144300000.0,625200000.0,724440000.0,22345000.0,303180000.0,92273000.0
Pbr032573.1,,,,,,
Pbr032574.1,1106200000.0,2090300000.0,1701400000.0,2045600000.0,1797000000.0,2006800000.0
Pbr032575.1,257030000.0,134920000.0,267730000.0,229020000.0,74331000.0,194810000.0
Pbr032579.1,,,,,,
Pbr032582.2,,,,,,
Pbr032583.1,35047000.0,117080000.0,135720000.0,43041000.0,144290000.0,48926000.0
Pbr032586.1,,,,102130000.0,,
Pbr032590.1,,,,,,
Pbr032591.3,,,,,,
Pbr032592.1,25237000.0,40901000.0,30910000.0,89688000.0,13369000.0,18806000.0
Pbr032593.1,390670000.0,502500000.0,341020000.0,441730000.0,191780000.0,51038000.0
Pbr032595.1,,,,,,
Pbr032598.1,,,,,,
Pbr032600.1,202500000.0,234320000.0,158180000.0,409110000.0,,246430000.0
Pbr032601.3,,,,,,
Pbr032602.1,7707900000.0,12191000000.0,8489100000.0,,,2690000000.0
Pbr032603.1,41463000000.0,23163000000.0,9295800000.0,1323500000.0,,227830000.0
Pbr032606.2,92447000.0,62820000.0,43369000.0,50043000.0,,
Pbr032608.1,,,,,,
Pbr032609.1,11755000000.0,15722000000.0,9659700000.0,6712700000.0,2278600000.0,4231700000.0
Pbr032611.1,552070000.0,2008400000.0,4578600000.0,9025600000.0,17516000000.0,17360000000.0
Pbr032613.1,,,,,,
Pbr032614.1,92562000.0,333350000.0,553560000.0,559100000.0,1251500000.0,894600000.0
Pbr032615.1,1871700000.0,2286800000.0,2579400000.0,3227300000.0,4343300000.0,4922300000.0
Pbr032618.1,51301000.0,323470000.0,250800000.0,141020000.0,261660000.0,123520000.0
Pbr032622.1,,76813000.0,250490000.0,,,
Pbr032624.1,,,280070000.0,225240000.0,379580000.0,
Pbr032632.1,,,,,,
Pbr032633.1,,92252000.0,73394000.0,50135000.0,,
Pbr032634.2,,113150000.0,57712000.0,,,
Pbr032635.1,,,,,,
Pbr032638.1,2473700000.0,1487300000.0,1218700000.0,1341600000.0,1368600000.0,1216900000.0
Pbr032643.1,380940000.0,1055800000.0,1051900000.0,1223800000.0,764160000.0,803570000.0
Pbr032649.1,,,86471000.0,,103870000.0,
Pbr032650.1,3208800000.0,3659200000.0,1789400000.0,1292000000.0,602330000.0,747640000.0
Pbr032653.1,3322100000.0,2857900000.0,3221400000.0,2778600000.0,2301500000.0,2699700000.0
Pbr032657.1,155070000.0,287900000.0,438440000.0,484230000.0,433220000.0,694940000.0
Pbr032658.1,486270000.0,609760000.0,123330000.0,,898920000.0,1159900000.0
Pbr032662.1,4459500000.0,2449500000.0,4225300000.0,2333700000.0,749330000.0,1940800000.0
Pbr032664.1,,,,,,
Pbr032697.1,9283500000.0,11986000000.0,13100000000.0,14539000000.0,14499000000.0,10950000000.0
Pbr032699.1,,,,,65170000.0,57643000.0
Pbr032700.1,373690000.0,241290000.0,,,,
Pbr032701.1,12254000000.0,8275500000.0,10154000000.0,10917000000.0,12255000000.0,15361000000.0
Pbr032704.1,,,,,,
Pbr032708.1,,,,,,
Pbr032711.1,2388000000.0,4428000000.0,4646800000.0,8241000000.0,4599800000.0,6710000000.0
Pbr032740.1,82130000.0,,,143310000.0,,
Pbr032742.1,5293800000.0,5814200000.0,5616500000.0,7035700000.0,6923700000.0,6278600000.0
Pbr032744.1,5003100000.0,7446200000.0,8101800000.0,7751700000.0,9980200000.0,10443000000.0
Pbr032745.1,105760000.0,342780000.0,354250000.0,,,
Pbr032748.1,,104210000.0,46462000.0,,,
Pbr032750.1,,,98753000.0,485930000.0,401050000.0,
Pbr032752.1,2413900000.0,3597600000.0,4926900000.0,3229400000.0,2322600000.0,2119700000.0
Pbr032754.3,,58168000.0,,,,
Pbr032758.1,128460000.0,1433800000.0,182800000.0,49583000.0,423380000.0,594990000.0
Pbr032761.1,,,,,,
Pbr032764.1,,,,,,
Pbr032765.1,2667800000.0,3588600000.0,3333000000.0,3690700000.0,4173000000.0,4827300000.0
Pbr032766.2,,117350000.0,159750000.0,574440000.0,,
Pbr032767.1,57221000.0,65511000.0,,,,
Pbr032769.1,,,49321000.0,102030000.0,146140000.0,97643000.0
Pbr032770.1,,13151000.0,7795200.0,,,
Pbr032771.1,,,,,,
Pbr032772.1,,,,,,
Pbr032774.1,74222000.0,,,,,
Pbr032775.1,15922000000.0,19377000000.0,6025200000.0,18472000000.0,13710000000.0,10840000000.0
Pbr032777.1,2880200000.0,1981900000.0,115130000.0,1521200000.0,130710000.0,322830000.0
Pbr032778.1,2947400000.0,1453800000.0,158580000.0,281140000.0,588710000.0,
Pbr032780.1,,,,,,
Pbr032781.1,,,,9322800.0,,
Pbr032782.1,,,,,,
Pbr032784.1,,,,,,
Pbr032786.1,264110000.0,176840000.0,157970000.0,229860000.0,113240000.0,204430000.0
Pbr032790.1,46581000000.0,35915000000.0,28089000000.0,15937000000.0,11995000000.0,11638000000.0
Pbr032791.1,16080000000.0,9688100000.0,6746900000.0,4902400000.0,3602200000.0,9551200000.0
Pbr032793.1,137520000.0,172900000.0,170220000.0,118830000.0,55550000.0,99880000.0
Pbr032795.1,972850000.0,1256300000.0,1270700000.0,2052900000.0,2404200000.0,1948300000.0
Pbr032798.1,366920000.0,130080000.0,,65191000.0,,299910000.0
Pbr032799.1,,,,44077000.0,62372000.0,49353000.0
Pbr032800.1,,,,,,
Pbr032801.1,84892000.0,64501000.0,132850000.0,97187000.0,,
Pbr032803.1,,59345000.0,67102000.0,,110210000.0,226300000.0
Pbr032804.1,,,,,,
Pbr032805.1,16662000000.0,13700000000.0,10281000000.0,11224000000.0,1912500000.0,8297100000.0
Pbr032806.1,1915600000.0,2241900000.0,1610800000.0,1160700000.0,1295400000.0,1260100000.0
Pbr032807.1,3467200000.0,3933100000.0,3269900000.0,3084400000.0,2923000000.0,2258000000.0
Pbr032808.1,,,,,,
Pbr032811.1,136930000.0,127460000.0,88177000.0,85999000.0,81060000.0,89298000.0
Pbr032812.1,9882200000.0,9700100000.0,14643000000.0,12377000000.0,19946000000.0,21631000000.0
Pbr032813.1,9025900000.0,7295000000.0,6277000000.0,5411700000.0,4064000000.0,3235200000.0
Pbr032814.1,848240000.0,2037400000.0,2443200000.0,1173000000.0,1506600000.0,1574700000.0
Pbr032815.1,493090000.0,966110000.0,322390000.0,43393000.0,409810000.0,267380000.0
Pbr032816.1,158910000.0,203260000.0,273720000.0,319090000.0,361940000.0,407240000.0
Pbr032817.1,382070000.0,1337900000.0,785790000.0,990500000.0,869690000.0,472530000.0
Pbr032818.1,3919200000.0,3138600000.0,2756400000.0,3301800000.0,2754100000.0,2327600000.0
Pbr032819.1,41873000000.0,120980000000.0,104250000000.0,122970000000.0,144450000000.0,99111000000.0
Pbr032821.1,,,,,,
Pbr032827.1,,20401000.0,,,,
Pbr032833.1,3849600000.0,6965000000.0,3440000000.0,2350900000.0,1380400000.0,1164200000.0
Pbr032834.1,,,,,,
Pbr032835.2,1198000000.0,703190000.0,612020000.0,671020000.0,1040900000.0,624640000.0
Pbr032838.1,19013000.0,,,,,
Pbr032839.1,141240000.0,86186000.0,,,,
Pbr032840.1,3551600000.0,10691000000.0,8892400000.0,5459900000.0,4967400000.0,3653400000.0
Pbr032841.1,,,,,,
Pbr032844.1,,28213000.0,,,,
Pbr032846.1,,,,,,
Pbr032866.1,,,,116750000.0,,337510000.0
Pbr032870.1,108960000000.0,73866000000.0,72327000000.0,93029000000.0,63773000000.0,70761000000.0
Pbr032873.1,,,,,,
Pbr032877.1,423800000.0,148930000.0,187750000.0,268620000.0,232410000.0,370410000.0
Pbr032882.1,89643000.0,52253000.0,32469000.0,,,
Pbr032883.2,146750000.0,90856000.0,130780000.0,302800000.0,275430000.0,333270000.0
Pbr032893.1,442540000.0,474670000.0,467930000.0,425240000.0,77563000.0,70365000.0
Pbr032894.2,1500400000.0,13158000000.0,3092200000.0,12024000.0,10836000.0,
Pbr032895.1,165730000.0,38764000.0,109940000.0,26746000.0,34111000.0,
Pbr032898.3,329260000.0,337160000.0,235740000.0,150170000.0,121700000.0,
Pbr032899.1,166980000.0,132900000.0,207510000.0,219160000.0,274420000.0,229980000.0
Pbr032900.1,4228000000.0,2770100000.0,2811100000.0,2216700000.0,2002800000.0,1400800000.0
Pbr032901.1,3995300000.0,6283800000.0,4106400000.0,1963300000.0,3496100000.0,3583800000.0
Pbr032902.1,,,,,,
Pbr032903.1,593470000.0,449170000.0,443140000.0,471190000.0,432440000.0,295640000.0
Pbr032904.1,,294720000.0,144250000.0,167870000.0,,185740000.0
Pbr032905.1,,,,,,
Pbr032906.1,422880000.0,397190000.0,236220000.0,272190000.0,291550000.0,447980000.0
Pbr032909.1,185610000.0,868100000.0,683640000.0,423830000.0,857230000.0,788150000.0
Pbr032910.1,,,,,,
Pbr032914.1,,,,,,
Pbr032916.1,767770000.0,566270000.0,550340000.0,702140000.0,761930000.0,342050000.0
Pbr032917.1,3755100000.0,2515700000.0,2735300000.0,2111600000.0,1779500000.0,1611000000.0
Pbr032918.1,,,1112400000.0,1067800000.0,,1843700000.0
Pbr032922.1,1353200000.0,4815500000.0,8810700000.0,9138500000.0,8961800000.0,8767100000.0
Pbr032932.2,,,,,,
Pbr032933.2,360660000.0,173490000.0,210260000.0,191490000.0,450790000.0,408800000.0
Pbr032935.1,212560000.0,191660000.0,245820000.0,277980000.0,222730000.0,396440000.0
Pbr032936.1,70956000000.0,54260000000.0,68304000000.0,82126000000.0,67260000000.0,89116000000.0
Pbr032937.1,267210000.0,181570000.0,226950000.0,182900000.0,302060000.0,202940000.0
Pbr032938.1,,41488000.0,31013000.0,48029000.0,58539000.0,49909000.0
Pbr032939.1,,150790000.0,229940000.0,160900000.0,170530000.0,181950000.0
Pbr032940.1,,5751800.0,,,,
Pbr032941.1,287400000.0,191560000.0,172120000.0,204920000.0,,
Pbr032943.1,,,,,,
Pbr032945.1,,1010400000.0,1086600000.0,953510000.0,665670000.0,1001900000.0
Pbr032946.1,1147300000.0,3411500000.0,2499500000.0,2888800000.0,3294000000.0,2611400000.0
Pbr032948.3,77570000.0,65486000.0,9324600.0,,,
Pbr032949.1,,19699000.0,,,,
Pbr032951.1,,,,,,
Pbr032953.1,,26602000.0,137850000.0,,,
Pbr032954.4,556200000.0,2440800000.0,,987990000.0,,1631500000.0
Pbr032955.1,,186360000.0,711750000.0,374840000.0,12861000000.0,8341700000.0
Pbr032956.1,,,,,,
Pbr032959.1,9948700000.0,15203000000.0,13117000000.0,10090000000.0,7429000000.0,5862400000.0
Pbr032960.1,,,92671000.0,400680000.0,508010000.0,1081700000.0
Pbr032961.1,174970000000.0,105930000000.0,104450000000.0,125430000000.0,176950000000.0,178180000000.0
Pbr032963.1,484250000.0,194580000.0,179140000.0,244330000.0,379020000.0,269220000.0
Pbr032965.1,68535000000.0,48647000000.0,51713000000.0,53499000000.0,53899000000.0,65346000000.0
Pbr032966.1,316720000.0,,,,,
Pbr032967.1,,,,,,
Pbr032975.1,,,,,,
Pbr032982.1,676660000.0,215310000.0,149900000.0,722370000.0,631580000.0,
Pbr032983.1,20947000000.0,16158000000.0,26496000000.0,19313000000.0,14330000000.0,13160000000.0
Pbr032985.1,2430700000.0,2391000000.0,1213000000.0,661060000.0,362200000.0,122110000.0
Pbr032986.2,,,,,,
Pbr032989.1,1307600000.0,2179300000.0,2891900000.0,4986400000.0,8108500000.0,10024000000.0
Pbr032990.1,226090000.0,382140000.0,391170000.0,257350000.0,549370000.0,468740000.0
Pbr032991.1,14550000000.0,5347100000.0,1843800000.0,516620000.0,359630000.0,176860000.0
Pbr033000.1,,,,,,
Pbr033002.1,1221000000.0,645650000.0,444730000.0,389910000.0,656020000.0,540000000.0
Pbr033005.2,1108500000.0,1406000000.0,1243900000.0,85918000.0,1042900000.0,2987900000.0
Pbr033006.1,,,,,,
Pbr033007.1,13620000000.0,17559000000.0,16247000000.0,28244000000.0,20449000000.0,25606000000.0
Pbr033016.2,1547100000.0,2385900000.0,1379700000.0,1340900000.0,1763600000.0,956480000.0
Pbr033021.1,,,,,,
Pbr033022.1,4954000000.0,2572600000.0,1224900000.0,1554300000.0,1093600000.0,1347000000.0
Pbr033027.1,,159590000.0,,,,
Pbr033030.1,,,,,,
Pbr033034.1,,,,,,
Pbr033038.1,,,,61949000.0,,93055000.0
Pbr033039.2,,,,,,
Pbr033040.1,56451000.0,93538000.0,41921000.0,,,
Pbr033043.1,,,20195000.0,,,
Pbr033046.1,569620000.0,637790000.0,601790000.0,611170000.0,569840000.0,829560000.0
Pbr033048.1,,,,,,
Pbr033049.1,12239000000.0,7774500000.0,9349600000.0,28790000000.0,27097000000.0,22030000000.0
Pbr033052.1,,,30681000.0,,,30972000.0
Pbr033054.1,173230000.0,120720000.0,165020000.0,184870000.0,,
Pbr033056.1,3145600000.0,1573300000.0,920560000.0,1031100000.0,,503560000.0
Pbr033057.1,759870000.0,1165300000.0,3249700000.0,2260400000.0,1526600000.0,699970000.0
Pbr033059.1,723610000.0,1434000000.0,1081900000.0,876940000.0,604510000.0,661930000.0
Pbr033060.1,404810000.0,298680000.0,737860000.0,817600000.0,1407500000.0,2203400000.0
Pbr033064.1,2925800000.0,1680300000.0,1457300000.0,1384700000.0,802640000.0,369320000.0
Pbr033065.1,120320000.0,209360000.0,281780000.0,40681000.0,,
Pbr033068.1,160580000.0,131980000.0,102800000.0,,,
Pbr033069.1,,65654000.0,49784000.0,25735000.0,,
Pbr033070.2,,,,,,
Pbr033071.1,,,,,,
Pbr033072.1,,,,,,
Pbr033075.1,580210000.0,354940000.0,317510000.0,639600000.0,,290590000.0
Pbr033076.1,6289400000.0,3719800000.0,2944300000.0,3122300000.0,1112400000.0,1719800000.0
Pbr033078.1,,,,,,
Pbr033082.1,,,,,,
Pbr033084.1,,,,,,
Pbr033085.1,662670000.0,403560000.0,233590000.0,233530000.0,472010000.0,462910000.0
Pbr033090.1,215830000.0,251500000.0,210520000.0,146930000.0,157940000.0,82499000.0
Pbr033091.1,,,,,,
Pbr033092.1,,151670000.0,181870000.0,115160000.0,,89676000.0
Pbr033093.1,,,,,,
Pbr033096.1,3681800000.0,2667800000.0,1985600000.0,1208700000.0,1127400000.0,1238700000.0
Pbr033103.1,1045000000.0,590080000.0,801030000.0,359530000.0,327810000.0,371580000.0
Pbr033105.2,39129000000.0,25647000000.0,24161000000.0,23239000000.0,15439000000.0,15984000000.0
Pbr033111.2,224070000.0,168550000.0,317850000.0,304690000.0,,151290000.0
Pbr033113.1,2633000000.0,1629100000.0,773540000.0,197620000.0,138310000.0,233410000.0
Pbr033117.1,1378100000.0,1491700000.0,1372100000.0,554310000.0,417500000.0,307350000.0
Pbr033119.1,84181000.0,54496000.0,76331000.0,96744000.0,,
Pbr033120.1,2585000000.0,1951900000.0,1104000000.0,1024600000.0,694240000.0,646160000.0
Pbr033122.1,,,,,,
Pbr033124.1,,,,,,
Pbr033125.1,,,,,28484000.0,
Pbr033126.1,9768800000.0,6359100000.0,5772500000.0,6556600000.0,7255700000.0,7429100000.0
Pbr033127.1,929050000.0,789030000.0,596550000.0,,,
Pbr033130.2,284610000.0,1039800000.0,404320000.0,,,
Pbr033133.1,407620000.0,400670000.0,114820000.0,,92285000.0,190290000.0
Pbr033134.1,79591000.0,520590000.0,73861000.0,,,
